,cl,coupling,d,exp,gdm,gq,lam,m1s,m2s,mchi,md,mdm,mlq,mmed,mphi,obs,p1s,p2s,tag,ylq
0,0.95,vector,,182.5,1.0,0.25,,129.2615509033203,96.240234375,,,1.0,,2500.0,,316.952870619412,261.7923583984375,366.0028076171875,vector_mmed2500_mdm1_gq0p25_gdm1p0,
0,0.9,vector,,151.5,1.0,0.25,,104.31344604492188,76.93359375,,,1.0,,2500.0,,279.44619039643084,224.17697143554688,322.3735046386719,vector_mmed2500_mdm1_gq0p25_gdm1p0,
0,0.95,vector,,197.5,1.0,0.25,,139.8857879638672,104.150390625,,,750.0,,2500.0,,346.8200550690915,283.3095397949219,396.0852355957031,vector_mmed2500_mdm750_gq0p25_gdm1p0,
0,0.9,vector,,164.0,1.0,0.25,,113.55078125,83.28125,,,750.0,,2500.0,,305.42042147177193,242.6734161376953,348.97198486328125,vector_mmed2500_mdm750_gq0p25_gdm1p0,
0,0.95,vector,,0.95703125,1.0,0.25,,0.6847703456878662,0.515899658203125,,,100.0,,250.0,,1.3586989146029032,1.3499523401260376,1.8375272750854492,vector_mmed250_mdm100_gq0p25_gdm1p0,
0,0.9,vector,,0.80078125,1.0,0.25,,0.5575263500213623,0.406646728515625,,,100.0,,250.0,,1.175441657972227,1.1697150468826294,1.6321451663970947,vector_mmed250_mdm100_gq0p25_gdm1p0,
0,0.95,vector,,21.3125,1.0,0.25,,15.198034286499023,11.405517578125,,,150.0,,250.0,,32.77739029217266,30.062610626220703,41.056331634521484,vector_mmed250_mdm150_gq0p25_gdm1p0,
0,0.9,vector,,17.75,1.0,0.25,,12.289794921875,9.013671875,,,150.0,,250.0,,28.69392770059353,26.012039184570312,36.51017761230469,vector_mmed250_mdm150_gq0p25_gdm1p0,
0,0.95,vector,,0.8515625,1.0,0.25,,0.6103453636169434,0.455718994140625,,,1.0,,250.0,,1.4121487498512453,1.2011820077896118,1.629601240158081,vector_mmed250_mdm1_gq0p25_gdm1p0,
0,0.9,vector,,0.7109375,1.0,0.25,,0.49497461318969727,0.36102294921875,,,1.0,,250.0,,1.246444055751931,1.0384787321090698,1.4490264654159546,vector_mmed250_mdm1_gq0p25_gdm1p0,
0,0.95,vector,,0.88671875,1.0,0.25,,0.6376538276672363,0.477996826171875,,,75.0,,250.0,,1.2391917879693526,1.2507721185684204,1.70252525806427,vector_mmed250_mdm75_gq0p25_gdm1p0,
0,0.9,vector,,0.7421875,1.0,0.25,,0.5167317390441895,0.37689208984375,,,75.0,,250.0,,1.0721388995710877,1.0841261148452759,1.5127198696136475,vector_mmed250_mdm75_gq0p25_gdm1p0,
0,0.95,vector,,1.8515625,1.0,0.25,,1.3270812034606934,0.990875244140625,,,150.0,,500.0,,3.0229250448148135,2.6265053749084473,3.6004021167755127,vector_mmed500_mdm150_gq0p25_gdm1p0,
0,0.9,vector,,1.546875,1.0,0.25,,1.0710296630859375,0.7855224609375,,,150.0,,500.0,,2.66111823208124,2.2668943405151367,3.193666458129883,vector_mmed500_mdm150_gq0p25_gdm1p0,
0,0.95,vector,,1.8046875,1.0,0.25,,1.2934842109680176,0.965789794921875,,,1.0,,500.0,,3.0874626419255127,2.5528178215026855,3.481461763381958,vector_mmed500_mdm1_gq0p25_gdm1p0,
0,0.9,vector,,1.5078125,1.0,0.25,,1.0439834594726562,0.76568603515625,,,1.0,,500.0,,2.7287836794718685,2.2024879455566406,3.0964291095733643,vector_mmed500_mdm1_gq0p25_gdm1p0,
0,0.95,vector,,2.1015625,1.0,0.25,,1.5062651634216309,1.124664306640625,,,200.0,,500.0,,3.3945219936451054,2.9811389446258545,4.059895992279053,vector_mmed500_mdm200_gq0p25_gdm1p0,
0,0.9,vector,,1.7578125,1.0,0.25,,1.2170791625976562,0.89263916015625,,,200.0,,500.0,,2.9827703249256388,2.567667245864868,3.6098268032073975,vector_mmed500_mdm200_gq0p25_gdm1p0,
0,0.95,vector,,65.75,1.0,0.25,,46.9688720703125,34.9296875,,,300.0,,500.0,,108.79267675200238,93.53072357177734,128.8606414794922,vector_mmed500_mdm300_gq0p25_gdm1p0,
0,0.9,vector,,54.75,1.0,0.25,,37.907958984375,27.802734375,,,300.0,,500.0,,96.0189989732096,80.4943618774414,114.47582244873047,vector_mmed500_mdm300_gq0p25_gdm1p0,
0,0.95,vector,,3.578125,1.0,0.25,,2.564570426940918,1.91485595703125,,,1.0,,750.0,,5.555561335562023,5.10421895980835,7.022143363952637,vector_mmed750_mdm1_gq0p25_gdm1p0,
0,0.9,vector,,2.9921875,1.0,0.25,,2.0717391967773438,1.51947021484375,,,1.0,,750.0,,4.866692794696382,4.399163722991943,6.2104573249816895,vector_mmed750_mdm1_gq0p25_gdm1p0,
0,0.95,scalar,,1.33203125,1.0,1.0,,0.9578852653503418,0.718048095703125,,,1.0,,100.0,,1.5364063484895392,1.8576750755310059,2.500108003616333,scalar_mmed100_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.3125,1.0,1.0,,0.9438400268554688,0.70751953125,,,40.0,,100.0,,1.510755204807408,1.8356680870056152,2.4671483039855957,scalar_mmed100_mdm40_gq1p0_gdm1p0,
0,0.95,scalar,,1.3203125,1.0,1.0,,0.949458122253418,0.71173095703125,,,45.0,,100.0,,1.569594633990658,1.8518575429916382,2.4855546951293945,scalar_mmed100_mdm45_gq1p0_gdm1p0,
0,0.95,scalar,,24.5,1.0,1.0,,17.61834716796875,13.20703125,,,55.0,,100.0,,28.817030262509533,34.36346435546875,46.436058044433594,scalar_mmed100_mdm55_gq1p0_gdm1p0,
0,0.95,scalar,,1.26171875,1.0,1.0,,0.9073224067687988,0.680145263671875,,,1.0,,10.0,,1.7249577497064958,1.7596160173416138,2.3681373596191406,scalar_mmed10_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,12.3125,1.0,1.0,,8.854118347167969,6.63720703125,,,6.0,,10.0,,14.833558954301182,17.269393920898438,23.336488723754883,scalar_mmed10_mdm6_gq1p0_gdm1p0,
0,0.95,scalar,,1.37890625,1.0,1.0,,0.9915938377380371,0.743316650390625,,,1.0,,200.0,,1.452691732072118,1.9340405464172363,2.595860481262207,scalar_mmed200_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.296875,1.0,1.0,,0.9326038360595703,0.6990966796875,,,1.0,,300.0,,1.462624456234311,1.8189843893051147,2.441432476043701,scalar_mmed300_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.14453125,1.0,1.0,,0.8230509757995605,0.616973876953125,,,1.0,,350.0,,1.1238807821452164,1.6053084135055542,2.1692864894866943,scalar_mmed350_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.1875,1.0,1.0,,0.8539505004882812,0.64013671875,,,1.0,,400.0,,1.1818444099058076,1.6655759811401367,2.2507271766662598,scalar_mmed400_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.39453125,1.0,1.0,,1.0028300285339355,0.751739501953125,,,1.0,,450.0,,1.4781731719288176,1.955955982208252,2.6431238651275635,scalar_mmed450_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.703125,1.0,1.0,,1.218611717224121,0.9180908203125,,,1.0,,500.0,,1.8753743885065643,2.388786554336548,3.2280166149139404,scalar_mmed500_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,2.234375,1.0,1.0,,1.6067752838134766,1.2044677734375,,,150.0,,500.0,,2.576064733837261,3.1428191661834717,4.241148471832275,scalar_mmed500_mdm150_gq1p0_gdm1p0,
0,0.95,scalar,,3.671875,1.0,1.0,,2.62728214263916,1.9793701171875,,,200.0,,500.0,,4.348065616445448,5.150136470794678,6.95948600769043,scalar_mmed500_mdm200_gq1p0_gdm1p0,
0,0.95,scalar,,7.4375,1.0,1.0,,5.348426818847656,4.00927734375,,,225.0,,500.0,,8.239643339611847,10.43176555633545,14.096660614013672,scalar_mmed500_mdm225_gq1p0_gdm1p0,
0,0.95,scalar,,135.75,1.0,1.0,,97.29689025878906,72.6474609375,,,275.0,,500.0,,206.25601940938054,191.4838409423828,261.50836181640625,scalar_mmed500_mdm275_gq1p0_gdm1p0,
0,0.95,scalar,,1.7421875,1.0,1.0,,1.2465615272521973,0.93914794921875,,,50.0,,500.0,,1.8631680913176047,2.443575382232666,3.302053928375244,scalar_mmed500_mdm50_gq1p0_gdm1p0,
0,0.95,scalar,,1.296875,1.0,1.0,,0.9326038360595703,0.6990966796875,,,1.0,,50.0,,1.7372485729319276,1.8138148784637451,2.437777519226074,scalar_mmed50_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.2890625,1.0,1.0,,0.9269857406616211,0.69488525390625,,,20.0,,50.0,,1.6834631596021012,1.7977501153945923,2.419459342956543,scalar_mmed50_mdm20_gq1p0_gdm1p0,
0,0.95,scalar,,1.29296875,1.0,1.0,,0.9297947883605957,0.696990966796875,,,22.0,,50.0,,1.4927597082569508,1.8031978607177734,2.426790952682495,scalar_mmed50_mdm22_gq1p0_gdm1p0,
0,0.95,scalar,,18.875,1.0,1.0,,13.573318481445312,10.1748046875,,,28.0,,50.0,,20.90593623662593,26.473892211914062,35.77471923828125,scalar_mmed50_mdm28_gq1p0_gdm1p0,
0,0.95,scalar,,2.5703125,1.0,1.0,,1.848353385925293,1.38555908203125,,,1.0,,600.0,,3.4170012205165525,3.6153407096862793,4.91162109375,scalar_mmed600_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,3.828125,1.0,1.0,,2.752866744995117,2.0635986328125,,,1.0,,700.0,,5.585586599291406,5.39980936050415,7.325730323791504,scalar_mmed700_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,5.703125,1.0,1.0,,4.087634086608887,3.05206298828125,,,1.0,,800.0,,8.601219605902894,8.0446138381958,10.986481666564941,scalar_mmed800_mdm1_gq1p0_gdm1p0,
0,0.95,,,0.2529296875,,,,0.18248790502548218,0.13733291625976562,,,,,,,0.2779013090713729,0.3527403473854065,0.47147423028945923,hinv_m125,
0,0.95,pseudoscalar,,0.6171875,1.0,1.0,,0.4438295364379883,0.33270263671875,,,1.0,,100.0,,0.7588213814045927,0.8656612038612366,1.1618865728378296,pseudoscalar_mmed100_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.623046875,1.0,1.0,,0.4480431079864502,0.3358612060546875,,,40.0,,100.0,,0.8530038522256566,0.8738794922828674,1.1808913946151733,pseudoscalar_mmed100_mdm40_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.634765625,1.0,1.0,,0.456470251083374,0.3421783447265625,,,45.0,,100.0,,0.8497019695795145,0.8877859115600586,1.193189263343811,pseudoscalar_mmed100_mdm45_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,6.625,1.0,1.0,,4.7641448974609375,3.5712890625,,,55.0,,100.0,,7.951454743000223,9.292160987854004,12.556689262390137,pseudoscalar_mmed100_mdm55_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.60546875,1.0,1.0,,0.43540239334106445,0.326385498046875,,,1.0,,10.0,,0.8257839295033487,0.8492246270179749,1.139825463294983,pseudoscalar_mmed10_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.623046875,1.0,1.0,,0.4480431079864502,0.3358612060546875,,,4.0,,10.0,,0.9182531399765838,0.8738794922828674,1.172917127609253,pseudoscalar_mmed10_mdm4_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,4.75,1.0,1.0,,3.415802001953125,2.560546875,,,6.0,,10.0,,5.721208320786603,6.662303924560547,9.002908706665039,pseudoscalar_mmed10_mdm6_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.587890625,1.0,1.0,,0.4227616786956787,0.3169097900390625,,,1.0,,200.0,,0.6871625191718628,0.8245697021484375,1.114258050918579,pseudoscalar_mmed200_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.455078125,1.0,1.0,,0.327254056930542,0.2453155517578125,,,1.0,,300.0,,0.5143688449627242,0.6382881999015808,0.8625320196151733,pseudoscalar_mmed300_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.3603515625,1.0,1.0,,0.2591346502304077,0.19425201416015625,,,1.0,,350.0,,0.3595408039697306,0.5054256319999695,0.6806860566139221,pseudoscalar_mmed350_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.568359375,1.0,1.0,,0.4066697359085083,0.3063812255859375,,,1.0,,400.0,,0.5590476752372904,0.7971753478050232,1.0772395133972168,pseudoscalar_mmed400_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.78515625,1.0,1.0,,0.5646185874938965,0.423248291015625,,,1.0,,450.0,,0.8701290344656483,1.101252555847168,1.488145351409912,pseudoscalar_mmed450_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.04296875,1.0,1.0,,0.7475330829620361,0.5581512451171875,,,1.0,,500.0,,1.2070069327230848,1.4628578424453735,1.9767900705337524,pseudoscalar_mmed500_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.18359375,1.0,1.0,,0.846879243850708,0.638031005859375,,,150.0,,500.0,,1.408078535947087,1.6600971221923828,2.243323564529419,pseudoscalar_mmed500_mdm150_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.4375,1.0,1.0,,1.0285530090332031,0.77490234375,,,200.0,,500.0,,1.6863040769397226,2.016223669052124,2.724564790725708,pseudoscalar_mmed500_mdm200_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.8046875,1.0,1.0,,1.2912812232971191,0.97283935546875,,,225.0,,500.0,,2.1765215071295625,2.538430690765381,3.4255430698394775,pseudoscalar_mmed500_mdm225_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,25.25,1.0,1.0,,18.097579956054688,13.5126953125,,,275.0,,500.0,,37.86324190780664,35.61669921875,48.31991958618164,pseudoscalar_mmed500_mdm275_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.04296875,1.0,1.0,,0.7500157356262207,0.562225341796875,,,50.0,,500.0,,1.235679135007071,1.471172571182251,1.982603907585144,pseudoscalar_mmed500_mdm50_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.626953125,1.0,1.0,,0.4508521556854248,0.3379669189453125,,,1.0,,50.0,,0.8142037484352507,0.8793584108352661,1.1802709102630615,pseudoscalar_mmed50_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.623046875,1.0,1.0,,0.4480431079864502,0.3358612060546875,,,20.0,,50.0,,0.8278404875657231,0.871396005153656,1.17116117477417,pseudoscalar_mmed50_mdm20_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.642578125,1.0,1.0,,0.46208834648132324,0.3463897705078125,,,22.0,,50.0,,0.852205217020137,0.9012738466262817,1.2096856832504272,pseudoscalar_mmed50_mdm22_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,5.96875,1.0,1.0,,4.270730972290039,3.217529296875,,,28.0,,50.0,,6.93746271930787,8.371710777282715,11.3128662109375,pseudoscalar_mmed50_mdm28_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.7109375,1.0,1.0,,1.230362892150879,0.92230224609375,,,1.0,,600.0,,2.4251964768144427,2.413384199142456,3.274152994155884,pseudoscalar_mmed600_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,2.7421875,1.0,1.0,,1.9620766639709473,1.47821044921875,,,1.0,,700.0,,4.146309083011709,3.8680267333984375,5.247615337371826,pseudoscalar_mmed700_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,4.140625,1.0,1.0,,2.9677343368530273,2.21588134765625,,,1.0,,800.0,,6.615796466019154,5.840610027313232,7.976487159729004,pseudoscalar_mmed800_mdm1_gq1p0_gdm1p0,
0,0.95,,,0.2216796875,,,1.0,0.15808072686195374,0.11863327026367188,1.0,,,,,1000.0,0.3918782175686492,0.3126930296421051,0.42704305052757263,S3D_uR_mphi1000_mchi1_lam1p0,
0,0.95,,,0.2353515625,,,1.0,0.1678301990032196,0.12594985961914062,200.0,,,,,1000.0,0.42286202789470956,0.33197808265686035,0.4533805251121521,S3D_uR_mphi1000_mchi200_lam1p0,
0,0.95,,,0.890625,,,1.0,0.6362228393554688,0.47314453125,600.0,,,,,1000.0,1.6749822358433504,1.2669323682785034,1.7454984188079834,S3D_uR_mphi1000_mchi600_lam1p0,
0,0.95,,,1.7109375,,,1.0,1.211827039718628,0.902252197265625,750.0,,,,,1000.0,2.991091026570398,2.4747629165649414,3.4870874881744385,S3D_uR_mphi1000_mchi750_lam1p0,
0,0.95,,,5.03125,,,1.0,3.5514163970947266,2.633544921875,900.0,,,,,1000.0,9.084754830653909,7.277385234832764,10.254266738891602,S3D_uR_mphi1000_mchi900_lam1p0,
0,0.95,,,0.33984375,,,1.0,0.24234402179718018,0.1818695068359375,1.0,,,,,1200.0,0.4792510666176311,0.4793708324432373,0.6546739339828491,S3D_uR_mphi1200_mchi1_lam1p0,
0,0.95,,,0.3583984375,,,1.0,0.2560238838195801,0.190399169921875,200.0,,,,,1200.0,0.6375879759963827,0.508400559425354,0.6969132423400879,S3D_uR_mphi1200_mchi200_lam1p0,
0,0.95,,,0.52734375,,,1.0,0.3767108917236328,0.2801513671875,400.0,,,,,1200.0,0.9483261153588809,0.7480552792549133,1.0254309177398682,S3D_uR_mphi1200_mchi400_lam1p0,
0,0.95,,,1.05078125,,,1.0,0.7506313323974609,0.5582275390625,600.0,,,,,1200.0,1.8671345067885619,1.4905694723129272,2.0432660579681396,S3D_uR_mphi1200_mchi600_lam1p0,
0,0.95,,,0.53125,,,1.0,0.37755584716796875,0.2822265625,1.0,,,,,1400.0,0.9096552725338507,0.7578316330909729,1.0425889492034912,S3D_uR_mphi1400_mchi1_lam1p0,
0,0.95,,,0.6796875,,,1.0,0.4830493927001953,0.361083984375,350.0,,,,,1400.0,1.1759577715974192,0.9695786833763123,1.3339005708694458,S3D_uR_mphi1400_mchi350_lam1p0,
0,0.95,,,0.95703125,,,1.0,0.6801557540893555,0.5084228515625,500.0,,,,,1400.0,1.6507784767326974,1.3575818538665771,1.8730970621109009,S3D_uR_mphi1400_mchi500_lam1p0,
0,0.95,,,1.5625,,,1.0,1.1104583740234375,0.830078125,650.0,,,,,1400.0,2.727975386069046,2.2164602279663086,3.058117628097534,S3D_uR_mphi1400_mchi650_lam1p0,
0,0.95,,,2.8046875,,,1.0,2.0035438537597656,1.489990234375,800.0,,,,,1400.0,5.0236222298791615,3.9897255897521973,5.496788501739502,S3D_uR_mphi1400_mchi800_lam1p0,
0,0.95,,,0.76171875,,,1.0,0.5413484573364258,0.4046630859375,1.0,,,,,1600.0,1.2320909865765626,1.0896331071853638,1.516083002090454,S3D_uR_mphi1600_mchi1_lam1p0,
0,0.95,,,0.80859375,,,1.0,0.572712779045105,0.4264068603515625,200.0,,,,,1600.0,1.3308925263015452,1.1566873788833618,1.6093803644180298,S3D_uR_mphi1600_mchi200_lam1p0,
0,0.95,,,0.98828125,,,1.0,0.7023649215698242,0.5250244140625,350.0,,,,,1600.0,1.626249046500619,1.4137290716171265,1.9670205116271973,S3D_uR_mphi1600_mchi350_lam1p0,
0,0.95,,,1.31640625,,,1.0,0.9355611801147461,0.6993408203125,500.0,,,,,1600.0,2.1800244954890986,1.883109450340271,2.611821413040161,S3D_uR_mphi1600_mchi500_lam1p0,
0,0.95,,,1.40625,,,1.0,0.9994125366210938,0.7470703125,650.0,,,,,1600.0,1.9982271358211805,2.0060248374938965,2.7952656745910645,S3D_uR_mphi1600_mchi650_lam1p0,
0,0.95,,,3.234375,,,1.0,2.2986488342285156,1.71826171875,800.0,,,,,1600.0,5.541198597416076,4.6009650230407715,6.3389153480529785,S3D_uR_mphi1600_mchi800_lam1p0,
0,0.95,,,1.30078125,,,1.0,0.9213205575942993,0.6859588623046875,200.0,,,,,1800.0,1.8235889336267763,1.871127963066101,2.6120519638061523,S3D_uR_mphi1800_mchi200_lam1p0,
0,0.95,,,1.5078125,,,1.0,1.0679571628570557,0.795135498046875,350.0,,,,,1800.0,2.268806473421536,2.1629247665405273,3.0239102840423584,S3D_uR_mphi1800_mchi350_lam1p0,
0,0.95,,,1.8671875,,,1.0,1.3224961757659912,0.984649658203125,500.0,,,,,1800.0,2.933364196282057,2.678440570831299,3.7446348667144775,S3D_uR_mphi1800_mchi500_lam1p0,
0,0.95,,,2.6171875,,,1.0,1.8600177764892578,1.390380859375,650.0,,,,,1800.0,4.232233037605274,3.7542996406555176,5.248755931854248,S3D_uR_mphi1800_mchi650_lam1p0,
0,0.95,,,1.8046875,,,1.0,1.278228521347046,0.951690673828125,1.0,,,,,2000.0,2.7430606127251917,2.603172779083252,3.6511006355285645,S3D_uR_mphi2000_mchi1_lam1p0,
0,0.95,,,1.859375,,,1.0,1.3124799728393555,0.9732666015625,200.0,,,,,2000.0,2.925301152772488,2.6820569038391113,3.76173996925354,S3D_uR_mphi2000_mchi200_lam1p0,
0,0.95,,,2.0703125,,,1.0,1.4613747596740723,1.08367919921875,350.0,,,,,2000.0,3.2687034960949286,2.986323833465576,4.201418399810791,S3D_uR_mphi2000_mchi350_lam1p0,
0,0.95,,,2.6015625,,,1.0,1.8426411151885986,1.371917724609375,500.0,,,,,2000.0,4.122125886714736,3.7526257038116455,5.263274669647217,S3D_uR_mphi2000_mchi500_lam1p0,
0,0.95,,,2.7734375,,,1.0,1.957690715789795,1.45172119140625,200.0,,,,,2200.0,4.4353485924230664,4.0226569175720215,5.693997859954834,S3D_uR_mphi2200_mchi200_lam1p0,
0,0.95,,,3.0703125,,,1.0,2.1672463417053223,1.60711669921875,350.0,,,,,2200.0,4.369411102250589,4.441012859344482,6.257649898529053,S3D_uR_mphi2200_mchi350_lam1p0,
0,0.95,,,0.03857421875,,,1.0,0.027739346027374268,0.020793914794921875,1.0,,,,,300.0,0.07102820392614898,0.05487261712551117,0.07486842572689056,S3D_uR_mphi300_mchi1_lam1p0,
0,0.95,,,0.072265625,,,1.0,0.051358699798583984,0.03839111328125,200.0,,,,,300.0,0.10162168913739313,0.10366349667310715,0.1440214216709137,S3D_uR_mphi300_mchi200_lam1p0,
0,0.95,,,0.0615234375,,,1.0,0.0442425012588501,0.03316497802734375,1.0,,,,,500.0,0.08825076544867917,0.08653741329908371,0.11756539344787598,S3D_uR_mphi500_mchi1_lam1p0,
0,0.95,,,0.0849609375,,,1.0,0.060586005449295044,0.045467376708984375,200.0,,,,,500.0,0.12230796577628485,0.11984270811080933,0.16366848349571228,S3D_uR_mphi500_mchi200_lam1p0,
0,0.95,,,0.234375,,,1.0,0.16600370407104492,0.12359619140625,400.0,,,,,500.0,0.4188141917145607,0.33807438611984253,0.47416889667510986,S3D_uR_mphi500_mchi400_lam1p0,
0,0.95,,,0.12109375,,,1.0,0.08664441108703613,0.065277099609375,1.0,,,,,750.0,0.2008875285074989,0.1708102971315384,0.2317322939634323,S3D_uR_mphi750_mchi1_lam1p0,
0,0.95,,,0.1376953125,,,1.0,0.0985230803489685,0.07422637939453125,200.0,,,,,750.0,0.23707634378723863,0.19422782957553864,0.2635020315647125,S3D_uR_mphi750_mchi200_lam1p0,
0,0.95,,,0.2822265625,,,1.0,0.20125696063041687,0.15103530883789062,400.0,,,,,750.0,0.49121361200252983,0.40034812688827515,0.5523725152015686,S3D_uR_mphi750_mchi400_lam1p0,
0,0.95,,,0.521484375,,,1.0,0.36935824155807495,0.27500152587890625,550.0,,,,,750.0,0.9135473111129666,0.7522155046463013,1.0615378618240356,S3D_uR_mphi750_mchi550_lam1p0,
0,0.95,,,1.09765625,,,1.0,0.7748043537139893,0.574554443359375,700.0,,,,,750.0,1.9662017090742232,1.5876903533935547,2.243986129760742,S3D_uR_mphi750_mchi700_lam1p0,
0,0.95,,2.0,0.10498046875,,,,0.0741027295589447,0.054950714111328125,,7.0,,,,,0.1927872247678935,0.15059223771095276,0.21185527741909027,add_md7_d2,
0,0.95,,2.0,0.17138671875,,,,0.1213902086019516,0.09037971496582031,,8.0,,,,,0.31078682031789756,0.24721689522266388,0.3488762080669403,add_md8_d2,
0,0.95,,2.0,0.2783203125,,,,0.19712939858436584,0.14677047729492188,,9.0,,,,,0.488319430451136,0.4014633595943451,0.5665510892868042,add_md9_d2,
0,0.95,,2.0,0.435546875,,,,0.30849021673202515,0.22968292236328125,,10.0,,,,,0.7961405373965919,0.6282548904418945,0.8811638355255127,add_md10_d2,
0,0.95,,2.0,0.630859375,,,,0.44682663679122925,0.33267974853515625,,11.0,,,,,1.1070254515107079,0.9099835753440857,1.2763046026229858,add_md11_d2,
0,0.95,,2.0,0.9296875,,,,0.6584813594818115,0.490264892578125,,12.0,,,,,1.6042716824597383,1.3410284519195557,1.88086998462677,add_md12_d2,
0,0.95,,3.0,0.1318359375,,,,0.09337708353996277,0.06952285766601562,,6.0,,,,,0.23367314545967907,0.19069235026836395,0.2695178985595703,add_md6_d3,
0,0.95,,3.0,0.2919921875,,,,0.20610898733139038,0.15283966064453125,,7.0,,,,,0.5098539862407366,0.42118436098098755,0.5943816900253296,add_md7_d3,
0,0.95,,3.0,0.564453125,,,,0.39979225397109985,0.29766082763671875,,8.0,,,,,0.9792406499995785,0.8141958117485046,1.14900541305542,add_md8_d3,
0,0.95,,3.0,0.98828125,,,,0.6975996494293213,0.517303466796875,,9.0,,,,,1.7734032508306243,1.4334256649017334,2.0289878845214844,add_md9_d3,
0,0.95,,3.0,1.6796875,,,,1.1856436729431152,0.87921142578125,,10.0,,,,,3.096507818597111,2.4228665828704834,3.4191856384277344,add_md10_d3,
0,0.95,,3.0,2.7265625,,,,1.9311764240264893,1.437835693359375,,11.0,,,,,4.809948890248408,3.943800449371338,5.574029445648193,add_md11_d3,
0,0.95,,4.0,0.10546875,,,,0.0744473934173584,0.055206298828125,,5.0,,,,,0.18872295440375786,0.15213347971439362,0.21469305455684662,add_md5_d4,
0,0.95,,4.0,0.2880859375,,,,0.2033516764640808,0.15079498291015625,,6.0,,,,,0.4920751336039213,0.4166980981826782,0.5907407999038696,add_md6_d4,
0,0.95,,4.0,0.736328125,,,,0.519753098487854,0.3854217529296875,,7.0,,,,,1.2703911663055718,1.062117099761963,1.5034730434417725,add_md7_d4,
0,0.95,,4.0,3.296875,,,,2.3351187705993652,1.73858642578125,,9.0,,,,,5.9492361189061835,4.781862735748291,6.76863956451416,add_md9_d4,
0,0.95,,5.0,0.18115234375,,,,0.12787029147148132,0.09482192993164062,,5.0,,,,,0.32710064329328886,0.2613033354282379,0.36875519156455994,add_md5_d5,
0,0.95,,5.0,0.556640625,,,,0.39291679859161377,0.2913665771484375,,6.0,,,,,0.9947359396539928,0.8051455020904541,1.1414313316345215,add_md6_d5,
0,0.95,,5.0,1.625,,,,1.1470413208007812,0.8505859375,,7.0,,,,,2.963475873135122,2.3569371700286865,3.3362016677856445,add_md7_d5,
0,0.95,,6.0,0.30078125,,,,0.21231293678283691,0.157440185546875,,5.0,,,,,0.5230163643275828,0.4338621497154236,0.6141507625579834,add_md5_d6,
0,0.95,,6.0,1.08203125,,,,0.763775110244751,0.566375732421875,,6.0,,,,,1.9075718295480426,1.5650898218154907,2.218782424926758,add_md6_d6,
0,0.95,,6.0,3.53125,,,,2.4926090240478516,1.848388671875,,7.0,,,,,6.187427385663344,5.107729911804199,7.241080284118652,add_md7_d6,
0,0.95,,,1.8203125,,,,1.3003501892089844,0.967041015625,,,,1000.0,,,2.565855202729736,2.611199378967285,3.6277828216552734,lq_m1000_d0p1,0.1
0,0.95,,,1.37890625,,,,0.9799795150756836,0.7325439453125,,,,1000.0,,,2.249802716405201,1.9725152254104614,2.7444989681243896,lq_m1000_d0p25,0.25
0,0.95,,,0.669921875,,,,0.4785623550415039,0.35589599609375,,,,1000.0,,,1.167516998781829,0.9556479454040527,1.3147352933883667,lq_m1000_d0p5,0.5
